% Model,AuNP-5-78nm-inc.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 13:10"
% Dimension,3
% Nodes,33178
% Expressions,1
% Description,Multislice
% X,Y,Z,Electric field norm
-4.8803656140628627E-14,-256.2896874999999,-231.71546874999993,6.981929693529127E-8
-2.8124140826802938E-14,-272.67249999999996,-223.52406249999996,4.062606899233738E-8
-3.060568266446202E-14,-264.48109374999996,-223.52406249999993,5.524072241990479E-8
-3.30872245021211E-14,-256.2896874999999,-223.52406249999993,8.635764225553933E-8
-6.865599084190128E-14,-248.09828124999996,-248.09828124999996,6.385463572956278E-8
-6.948317145445431E-14,-239.90687499999996,-248.09828124999996,8.722150247219597E-8
-6.61744490042422E-14,-248.09828124999996,-239.90687499999996,8.147039518615625E-8
-6.782881022934826E-14,-239.90687499999996,-239.90687499999996,1.1329984467188687E-7
-7.775497757998459E-14,-231.71546874999999,-264.48109374999996,7.190755514118996E-8
-8.437242248040881E-14,-231.71546874999993,-272.67249999999996,6.335637673356544E-8
-8.10637000301967E-14,-223.52406249999996,-264.48109374999996,9.148889752663314E-8
-9.098986738083303E-14,-223.52406249999999,-272.67249999999996,7.840370636297224E-8
-7.113753267956037E-14,-231.71546874999993,-256.2896874999999,9.085186235839835E-8
-7.113753267956037E-14,-223.52406249999996,-256.2896874999999,1.1932570438836257E-7
-1.4062070413401469E-14,-272.67249999999996,-215.33265624999996,4.2006322217609516E-8
-1.654361225106055E-14,-264.48109374999996,-215.33265624999996,6.263276564067192E-8
-1.9025154088719633E-14,-256.2896874999999,-215.33265624999996,1.0371671600214015E-7
0,-272.67249999999996,-207.14124999999996,4.223651600738993E-8
-2.4815418376590826E-15,-264.48109374999996,-207.14124999999996,7.151706623475049E-8
-4.963083675318165E-15,-256.2896874999999,-207.14124999999996,1.2546407967435677E-7
-5.004442705945817E-14,-248.09828124999996,-231.71546874999993,1.0371009038114756E-7
-5.128519797828771E-14,-239.90687499999996,-231.71546874999996,1.4713415389879029E-7
-3.391440511467413E-14,-248.09828124999996,-223.52406249999996,1.315604548069001E-7
-3.4741585727227156E-14,-239.90687499999996,-223.52406249999996,1.8968043151200785E-7
-7.113753267956037E-14,-231.71546874999999,-248.09828124999996,1.2133370512706527E-7
-7.279189390466642E-14,-223.52406249999996,-248.09828124999996,1.634176689546144E-7
-7.113753267956037E-14,-231.71546874999993,-239.906875,1.603425448013564E-7
-7.444625512977248E-14,-223.52406249999996,-239.906875,2.1912899550180967E-7
-6.865599084190128E-14,-215.33265624999999,-264.48109374999996,1.1644100292554529E-7
-6.61744490042422E-14,-215.33265624999996,-272.67249999999996,9.553028860931115E-8
-5.6248281653605876E-14,-207.14124999999996,-264.48109374999996,1.452123940271748E-7
-4.135903062765138E-14,-207.14124999999996,-272.67249999999996,1.14498662389E-7
-7.113753267956037E-14,-215.33265624999996,-256.2896874999999,1.5869814435282057E-7
-7.113753267956037E-14,-207.14124999999996,-256.2896874999999,2.047974146612686E-7
-1.4889251025954495E-14,-272.67249999999996,-198.94984374999996,4.113662242834894E-8
-1.6957202557337064E-14,-264.48109374999996,-198.94984374999996,7.827271798185667E-8
-1.9025154088719633E-14,-256.2896874999999,-198.94984374999996,1.4311701172501257E-7
-2.977850205190899E-14,-272.67249999999996,-190.75843749999996,3.9143175113558526E-8
-3.1432863277015045E-14,-264.48109374999996,-190.75843749999996,8.741353274220453E-8
-3.30872245021211E-14,-256.2896874999999,-190.75843749999996,1.6654706976013936E-7
-5.872982349126495E-14,-198.94984374999996,-264.48109374999996,1.7971862392641458E-7
-4.6322114302969543E-14,-198.94984374999993,-272.67249999999996,1.3431599860090388E-7
-6.121136532892404E-14,-190.75843749999993,-264.48109374999996,2.1715418723513481E-7
-5.128519797828771E-14,-190.75843749999993,-272.67249999999996,1.5336606632669203E-7
-7.113753267956037E-14,-198.94984374999993,-256.2896874999999,2.6427718035720917E-7
-7.113753267956037E-14,-190.75843749999993,-256.2896874999999,3.314806727257591E-7
-2.0265925007549175E-14,-248.09828124999996,-215.33265624999996,1.6177204379640613E-7
-2.1506695926378716E-14,-239.90687499999996,-215.33265624999996,2.3767235410757088E-7
-6.617444900424221E-15,-248.09828124999996,-207.14124999999996,1.9967711860221398E-7
-8.271806125530275E-15,-239.90687499999996,-207.14124999999996,2.9796337995091675E-7
-5.459392042849982E-14,-231.71546874999999,-231.71546874999996,2.1190991085821973E-7
-5.790264287871192E-14,-223.52406249999999,-231.71546874999999,2.9470812320255146E-7
-3.8050308177439267E-14,-231.71546874999993,-223.52406249999996,2.765962511086077E-7
-4.135903062765138E-14,-223.52406249999999,-223.52406249999999,3.8921047285866736E-7
-7.361907451721945E-14,-215.33265624999999,-248.09828124999996,2.2353361544228E-7
-7.444625512977248E-14,-207.14124999999996,-248.09828124999996,2.949633284245764E-7
-7.610061635487853E-14,-215.33265624999996,-239.906875,3.04522382171133E-7
-7.775497757998459E-14,-207.14124999999996,-239.906875,4.068675961971966E-7
-4.301339185275743E-14,-272.6725,-182.56703125,3.694195501458331E-8
-4.384057246531046E-14,-264.48109374999996,-182.56703124999999,9.103571814301802E-8
-4.466775307786349E-14,-256.28968749999996,-182.56703125,1.772057638992636E-7
-5.6248281653605876E-14,-272.6725,-174.375625,3.68586501300257E-8
-5.6248281653605876E-14,-264.48109375,-174.37562500000004,9.863544751357544E-8
-5.6248281653605876E-14,-256.28968749999996,-174.37562500000004,1.9520174742343832E-7
-2.067951531382569E-14,-248.09828124999996,-198.94984374999996,2.3221160535882982E-7
-2.2333876538931744E-14,-239.90687499999996,-198.94984374999996,3.5329624413960326E-7
-3.4741585727227156E-14,-248.0982812499999,-190.75843749999996,2.7511148118629373E-7
-3.639594695233321E-14,-239.90687499999996,-190.75843749999996,4.2608647412167495E-7
-6.203854594147706E-14,-182.56703124999996,-264.48109374999996,2.575156873782314E-7
-5.2939559203393765E-14,-182.56703124999996,-272.67249999999996,1.6910400546676804E-7
-6.286572655403009E-14,-174.37562499999996,-264.48109374999996,2.9857641499331E-7
-5.459392042849982E-14,-174.37562499999999,-272.67249999999996,1.7846742882867125E-7
-7.113753267956037E-14,-182.56703124999993,-256.2896874999999,4.093019573976427E-7
-7.113753267956037E-14,-174.37562499999993,-256.2896874999999,4.955999945987294E-7
-7.610061635487853E-14,-198.94984374999996,-248.09828124999996,3.897317755076581E-7
-7.775497757998459E-14,-190.75843749999993,-248.09828124999996,4.983246279779463E-7
-8.10637000301967E-14,-198.94984374999993,-239.90687499999996,5.461351878472538E-7
-8.437242248040881E-14,-190.75843749999993,-239.90687499999996,7.068096680165995E-7
-2.4401828070314313E-14,-231.71546874999999,-215.33265624999996,3.534011313423494E-7
-2.729696021424991E-14,-223.52406249999999,-215.33265624999996,5.074970442176073E-7
-1.0753347963189358E-14,-231.71546874999993,-207.14124999999996,4.491563913342875E-7
-1.3234889800848441E-14,-223.52406249999999,-207.14124999999996,6.543340438598867E-7
-5.914341379754147E-14,-215.33265624999999,-231.71546874999996,4.1738145333260556E-7
-6.038418471637101E-14,-207.14124999999996,-231.71546874999999,5.670641563738761E-7
-4.2186211240204405E-14,-215.33265624999996,-223.52406249999999,5.589217470579245E-7
-4.301339185275743E-14,-207.14124999999996,-223.52406249999996,7.679865352929008E-7
-1.4062070413401469E-14,-272.6725,-166.18421874999999,4.052501301214078E-8
-1.4889251025954495E-14,-264.48109374999996,-166.18421875,9.799780529896775E-8
-1.5716431638507523E-14,-256.28968749999996,-166.18421875,1.9101501644240454E-7
2.8124140826802938E-14,-272.67249999999996,-157.99281249999993,4.822774211687541E-8
2.6469779601696882E-14,-264.48109374999996,-157.99281249999993,1.0199109365513653E-7
2.4815418376590827E-14,-256.2896874999999,-157.99281249999996,1.945188422955368E-7
-4.508134338414E-14,-248.09828124999996,-182.56703124999999,2.9817244581197447E-7
-4.5494933690416516E-14,-239.90687499999996,-182.56703125,4.7092708336404206E-7
-5.542110104105285E-14,-248.09828124999996,-174.37562500000004,3.3518931057999825E-7
-5.459392042849982E-14,-239.90687499999996,-174.375625,5.400790923704076E-7
-2.4401828070314313E-14,-231.71546874999996,-198.94984374999996,5.445009879794852E-7
-2.6469779601696882E-14,-223.52406249999996,-198.94984374999996,8.124726883727287E-7
-3.8050308177439267E-14,-231.71546874999993,-190.75843749999996,6.67566885691581E-7
-3.970466940254532E-14,-223.52406249999996,-190.75843749999996,1.0145639018361844E-6
-6.203854594147706E-14,-166.18421874999996,-264.48109374999996,3.3762048426837025E-7
-5.2939559203393765E-14,-166.18421874999999,-272.67249999999996,1.7718027970828605E-7
-6.121136532892404E-14,-157.9928124999999,-264.4810937499999,3.702629941266273E-7
-5.128519797828771E-14,-157.9928124999999,-272.6724999999999,1.5788082193173825E-7
-7.113753267956037E-14,-166.18421874999993,-256.2896874999999,5.805850625180987E-7
-7.113753267956037E-14,-157.99281249999993,-256.2896874999999,6.770615820658161E-7
-7.858215819253762E-14,-182.56703124999993,-248.09828124999996,6.274264332141748E-7
-7.940933880509064E-14,-174.37562499999993,-248.09828124999996,7.721739485041942E-7
-8.602678370551487E-14,-182.56703124999993,-239.90687499999996,9.042882596477977E-7
-8.768114493062092E-14,-174.37562499999993,-239.90687499999996,1.127367431144846E-6
-6.286572655403009E-14,-198.94984374999996,-231.71546874999993,7.764825191403473E-7
-6.534726839168917E-14,-190.75843749999993,-231.71546874999993,1.0204275339917835E-6
-4.466775307786349E-14,-198.94984374999993,-223.52406249999993,1.0693534996216236E-6
-4.6322114302969543E-14,-190.75843749999993,-223.52406249999993,1.421713206362966E-6
-2.853773113307945E-14,-215.33265624999999,-215.33265624999999,7.457821119152312E-7
-2.977850205190899E-14,-207.14124999999996,-215.33265624999996,1.0466975674623532E-6
-1.4889251025954495E-14,-215.33265624999996,-207.14124999999996,9.762170002450169E-7
-1.654361225106055E-14,-207.14124999999996,-207.14124999999996,1.3888388885433591E-6
-1.4062070413401469E-14,-272.67249999999996,-149.80140624999996,5.750901223377468E-8
-1.4889251025954495E-14,-264.48109374999996,-149.80140624999999,9.79314292722005E-8
-1.5716431638507523E-14,-256.2896874999999,-149.80140624999999,1.7365954941910935E-7
-5.6248281653605876E-14,-272.67249999999996,-141.60999999999996,7.140109397228837E-8
-5.6248281653605876E-14,-264.48109374999996,-141.60999999999999,9.55238178596947E-8
-5.6248281653605876E-14,-256.2896874999999,-141.61,1.5952453521679377E-7
-6.245213624775358E-14,-149.80140624999993,-264.4810937499999,4.221159606104076E-7
-5.376673981594679E-14,-149.80140624999996,-272.6724999999999,1.2665524548631545E-7
-6.369290716658312E-14,-141.60999999999996,-264.48109374999996,4.882586287777791E-7
-5.6248281653605876E-14,-141.60999999999996,-272.67249999999996,2.0724580141862364E-7
-7.113753267956037E-14,-149.80140624999996,-256.2896874999999,7.496196633046164E-7
-7.113753267956037E-14,-141.60999999999996,-256.2896874999999,8.313710321290301E-7
-1.654361225106055E-14,-248.0982812499999,-166.18421875000004,3.356273375942844E-7
-1.7370792863613578E-14,-239.90687499999996,-166.18421874999999,5.494248852385074E-7
2.2333876538931744E-14,-248.09828124999996,-157.99281249999996,3.522482449644028E-7
1.985233470127266E-14,-239.90687499999996,-157.99281249999996,5.876522482703064E-7
-4.673570460924606E-14,-231.71546874999999,-182.56703124999999,7.561857480062592E-7
-4.79764755280756E-14,-223.52406249999999,-182.56703125,1.1786634722717924E-6
-5.542110104105285E-14,-231.71546874999993,-174.37562500000004,8.867265309623249E-7
-5.6248281653605876E-14,-223.52406249999999,-174.375625,1.4123352930134604E-6
-2.7710550520526424E-14,-215.33265624999999,-198.94984374999996,1.2442858158020104E-6
-2.895132143935596E-14,-207.14124999999996,-198.94984374999996,1.817047101939675E-6
-4.053185001509835E-14,-215.33265624999996,-190.75843749999996,1.5793277447919522E-6
-4.135903062765138E-14,-207.14124999999996,-190.75843749999996,2.3466013734230077E-6
-8.10637000301967E-14,-166.18421874999993,-248.09828124999996,9.170426634094062E-7
-8.271806125530275E-14,-157.99281249999993,-248.09828124999996,1.0788670100706814E-6
-9.098986738083303E-14,-166.18421874999993,-239.906875,1.3590284555184058E-6
-9.429858983104514E-14,-157.99281249999993,-239.906875,1.621371621624863E-6
-6.658803931051872E-14,-182.56703124999993,-231.71546874999993,1.3318006514475411E-6
-6.782881022934826E-14,-174.37562499999993,-231.71546874999993,1.6829496742720443E-6
-4.714929491552257E-14,-182.56703124999993,-223.52406249999993,1.892282517741908E-6
-4.79764755280756E-14,-174.37562499999993,-223.52406249999993,2.4229621134340252E-6
-3.1432863277015045E-14,-198.94984374999996,-215.33265624999996,1.4946089270475841E-6
-3.30872245021211E-14,-190.75843749999993,-215.33265624999993,2.0279476540047467E-6
-1.8197973476166606E-14,-198.94984374999993,-207.14124999999996,2.0180443491874465E-6
-1.985233470127266E-14,-190.75843749999993,-207.14124999999996,2.7730698767724896E-6
-1.0753347963189358E-14,-248.0982812499999,-149.80140625,3.2811205182391416E-7
-5.790264287871193E-15,-239.9068749999999,-149.80140624999999,5.497522116991958E-7
-4.384057246531046E-14,-248.0982812499999,-141.61,3.2046680598251006E-7
-3.1432863277015045E-14,-239.9068749999999,-141.61,5.422727256280329E-7
-8.39588321741323E-14,-149.80140624999993,-248.09828124999996,1.19681079265088E-6
-8.519960309296184E-14,-141.60999999999996,-248.09828124999996,1.3281631886644797E-6
-9.678013166870423E-14,-149.80140624999996,-239.906875,1.8215852854839272E-6
-9.926167350636331E-14,-141.60999999999996,-239.906875,2.05055454392173E-6
-1.9438744394996147E-14,-231.7154687499999,-166.18421875,9.289843427351122E-7
-2.1506695926378716E-14,-223.52406249999999,-166.18421874999999,1.5099725667629456E-6
1.654361225106055E-14,-231.71546874999993,-157.99281249999996,1.027172149379654E-6
1.3234889800848441E-14,-223.52406249999993,-157.9928124999999,1.703726836105217E-6
-4.839006583435211E-14,-215.33265624999999,-182.56703124999999,1.8874963346187544E-6
-4.8803656140628627E-14,-207.14124999999996,-182.56703125,2.888701792994109E-6
-5.6248281653605876E-14,-215.33265624999996,-174.37562500000004,2.3089017753668654E-6
-5.6248281653605876E-14,-207.14124999999996,-174.375625,3.612092031779288E-6
-3.101927297073853E-14,-198.94984374999996,-198.94984374999996,2.7181145820610885E-6
-3.30872245021211E-14,-190.75843749999993,-198.94984374999993,3.835524005312718E-6
-4.384057246531046E-14,-198.94984374999993,-190.75843749999996,3.570515331742691E-6
-4.6322114302969543E-14,-190.75843749999993,-190.75843749999996,5.115421590003126E-6
-7.072394237328385E-14,-166.18421874999993,-231.71546874999996,2.066770229278983E-6
-7.361907451721945E-14,-157.99281249999993,-231.71546874999999,2.4963462960039607E-6
-5.045801736573468E-14,-166.18421874999993,-223.52406249999996,3.04065821809953E-6
-5.2939559203393765E-14,-157.99281249999993,-223.52406249999996,3.7326743202515216E-6
-3.432799542095064E-14,-182.56703124999993,-215.33265624999996,2.770375324184738E-6
-3.5568766339780184E-14,-174.37562499999993,-215.33265624999996,3.6118633813793104E-6
-2.1506695926378716E-14,-182.56703124999993,-207.14124999999996,3.867368139246776E-6
-2.3161057151484772E-14,-174.37562499999993,-207.14124999999996,5.1077205442753274E-6
-1.2821299494571927E-14,-231.7154687499999,-149.80140624999996,9.98901709970842E-7
-1.985233470127266E-14,-223.52406249999993,-149.80140624999996,1.6607193698162114E-6
-4.2186211240204405E-14,-231.71546874999993,-141.60999999999999,1.0277022323657312E-6
-5.2939559203393765E-14,-223.52406249999993,-141.60999999999996,1.7221209074623687E-6
-7.568702604860202E-14,-149.80140624999996,-231.71546874999996,2.8493250827496505E-6
-7.775497757998459E-14,-141.60999999999996,-231.71546874999999,3.2445119558729973E-6
-5.459392042849982E-14,-149.80140624999996,-223.52406249999996,4.352418819919953E-6
-5.6248281653605876E-14,-141.60999999999999,-223.52406249999996,5.0425129470927044E-6
-2.2747466845208258E-14,-215.33265624999996,-166.18421875,2.549607246785017E-6
-2.39882377640378E-14,-207.14124999999996,-166.18421874999999,4.099608476641747E-6
1.0753347963189358E-14,-215.33265624999996,-157.99281249999993,2.9709597250976154E-6
8.271806125530275E-15,-207.14124999999996,-157.99281249999996,4.8913810682873E-6
-5.004442705945817E-14,-198.94984374999996,-182.56703124999996,4.539956800944206E-6
-5.128519797828771E-14,-190.75843749999993,-182.56703124999996,6.724397908040642E-6
-5.6248281653605876E-14,-198.94984374999996,-174.37562499999999,5.788560792089436E-6
-5.6248281653605876E-14,-190.75843749999993,-174.37562499999999,8.75330640793016E-6
-3.515517603350367E-14,-182.56703124999993,-198.94984374999996,5.518603453689836E-6
-3.722312756488624E-14,-174.37562499999993,-198.94984374999996,7.4682866880501496E-6
-4.8803656140628627E-14,-182.56703124999993,-190.75843749999996,7.503254301199881E-6
-5.128519797828771E-14,-174.37562499999993,-190.75843749999996,1.0283926717591059E-5
-3.763671787116275E-14,-166.18421874999993,-215.33265624999996,4.646930378837344E-6
-3.970466940254532E-14,-157.99281249999993,-215.33265624999996,5.791271067536015E-6
-2.4815418376590827E-14,-166.18421874999993,-207.14124999999996,6.732796096010417E-6
-2.6469779601696882E-14,-157.99281249999993,-207.14124999999996,8.525588188122606E-6
-2.192028623265523E-14,-215.33265624999996,-149.80140624999996,3.0226817636991883E-6
-2.39882377640378E-14,-207.14124999999996,-149.80140624999999,5.030422767491902E-6
-5.459392042849982E-14,-215.3326562499999,-141.60999999999996,3.282588563482431E-6
-5.6248281653605876E-14,-207.14124999999996,-141.60999999999996,5.530013950886129E-6
-4.135903062765138E-14,-149.80140624999996,-215.33265624999996,6.897888816389947E-6
-4.301339185275743E-14,-141.60999999999999,-215.33265624999996,8.088445970167657E-6
-2.8124140826802938E-14,-149.80140624999996,-207.14124999999996,1.0426496319489288E-5
-2.977850205190899E-14,-141.60999999999999,-207.14124999999996,1.2461394301431907E-5
-2.5642598989143855E-14,-198.94984374999996,-166.18421874999999,6.822084936753578E-6
-2.729696021424991E-14,-190.75843749999993,-166.18421874999993,1.070204234568333E-5
4.963083675318165E-15,-198.94984374999996,-157.99281249999993,8.405727638333852E-6
1.6543612251060552E-15,-190.75843749999993,-157.9928124999999,1.3542638407186062E-5
-5.252596889711725E-14,-182.56703124999993,-182.56703124999996,1.0226151529667735E-5
-5.376673981594679E-14,-174.37562499999993,-182.56703124999999,1.4493327492615087E-5
-5.6248281653605876E-14,-182.56703124999993,-174.37562499999999,1.3555189734613274E-5
-5.6248281653605876E-14,-174.37562499999993,-174.37562499999999,1.9523386905868857E-5
-3.8877488789992294E-14,-166.18421874999993,-198.94984374999996,1.0159324709127764E-5
-4.053185001509835E-14,-157.99281249999993,-198.94984374999996,1.3121853724968878E-5
-5.2939559203393765E-14,-166.18421874999993,-190.75843749999996,1.4326731361270697E-5
-5.459392042849982E-14,-157.9928124999999,-190.75843749999996,1.8752317786677628E-5
-9.098986738083303E-15,-198.94984374999996,-149.80140624999996,9.113745389450669E-6
5.790264287871193E-15,-190.75843749999993,-149.80140624999996,1.5070238846287673E-5
-2.3161057151484772E-14,-198.94984374999993,-141.60999999999996,1.0582212338764608E-5
9.92616735063633E-15,-190.75843749999996,-141.60999999999996,1.7810624794624465E-5
-4.2186211240204405E-14,-149.80140624999993,-198.94984374999996,1.652759103759351E-5
-4.384057246531046E-14,-141.60999999999999,-198.94984374999993,2.0067312380632452E-5
-5.6248281653605876E-14,-149.80140624999996,-190.75843749999996,2.4352819044829978E-5
-5.790264287871192E-14,-141.60999999999993,-190.75843749999996,3.014121398563358E-5
-2.853773113307945E-14,-182.56703124999993,-166.18421874999999,1.7292611159440645E-5
-2.977850205190899E-14,-174.37562499999993,-166.18421874999999,2.6012033242810388E-5
-8.271806125530276E-16,-182.56703124999993,-157.99281249999993,2.2498325193296628E-5
-3.3087224502121103E-15,-174.37562499999993,-157.99281249999996,3.468640211837988E-5
-5.459392042849982E-14,-166.18421874999993,-182.56703124999996,2.0974708269577996E-5
-5.542110104105285E-14,-157.9928124999999,-182.56703124999999,2.82362088869826E-5
-5.6248281653605876E-14,-166.18421874999993,-174.37562499999999,2.8780316241427073E-5
-5.6248281653605876E-14,-157.99281249999993,-174.37562499999999,3.9145459216779713E-5
-1.19941188820189E-14,-182.56703124999993,-149.80140624999996,2.6619259838203966E-5
-2.977850205190899E-14,-174.37562499999993,-149.80140624999999,4.289005132428578E-5
-2.3161057151484772E-14,-182.56703124999996,-141.60999999999996,3.333582518987084E-5
-5.6248281653605876E-14,-174.37562499999993,-141.60999999999996,5.500336005505983E-5
-5.6248281653605876E-14,-149.80140624999993,-182.56703124999996,3.811936857298096E-5
-5.70754622661589E-14,-141.60999999999996,-182.56703124999996,4.8292325773162926E-5
-5.6248281653605876E-14,-149.80140624999996,-174.37562499999999,5.4248547976814545E-5
-5.6248281653605876E-14,-141.60999999999996,-174.37562499999999,6.974804849472749E-5
-3.1432863277015045E-14,-166.18421874999993,-166.18421875,4.004544685270349E-5
-3.30872245021211E-14,-157.99281249999993,-166.18421874999996,5.673371327454357E-5
-6.617444900424221E-15,-166.18421874999993,-157.99281249999996,5.430857008350235E-5
-9.92616735063633E-15,-157.99281249999993,-157.99281249999996,7.820484262254354E-5
-2.729696021424991E-14,-166.18421874999993,-149.80140624999999,7.120165108232846E-5
-2.4815418376590827E-14,-157.9928124999999,-149.80140624999999,1.0806219643372012E-4
-4.79764755280756E-14,-166.1842187499999,-141.60999999999996,9.543788178705258E-5
-3.970466940254532E-14,-157.9928124999999,-141.60999999999999,1.4872089328421724E-4
-3.432799542095064E-14,-149.80140624999993,-166.18421874999999,8.191197108321037E-5
-3.5568766339780184E-14,-141.60999999999996,-166.18421874999999,1.0899356209132104E-4
-1.2407709188295414E-14,-149.80140624999996,-157.99281249999996,1.1358398386378423E-4
-1.4889251025954495E-14,-141.60999999999996,-157.99281249999993,1.5261353803002934E-4
-1.3234889800848441E-14,-149.80140624999993,-149.80140624999999,1.6331211677277077E-4
-1.6543612251060552E-15,-141.60999999999996,-149.80140624999996,2.2742168021621075E-4
-1.4062070413401469E-14,-149.80140624999993,-141.60999999999996,2.2859888099304362E-4
1.1580528575742386E-14,-141.60999999999993,-141.60999999999996,3.211420866734861E-4
-9.992007221626409E-16,-272.67249999999996,-106.7633966180162,4.676291394153944E-8
-3.3306690738754696E-16,-264.7718584517396,-106.7633966180162,6.856880161079718E-8
4.440892098500626E-16,-265.0546532734268,-108.00845263685164,6.896963587449398E-8
-3.3306690738754696E-16,-272.67249999999996,-108.00845263685166,4.796334645720385E-8
-6.661338147750939E-16,-264.48109374999996,-108.00845263685166,7.026207410798037E-8
-3.3306690738754696E-16,-264.48109374999996,-106.7633966180162,6.941637292282027E-8
2.6645352591003757E-15,-256.58045220173955,-106.76339661801622,1.1875553040906435E-7
2.220446049250313E-16,-256.86324702342677,-108.00845263685164,1.1694650677274972E-7
3.3306690738754696E-16,-256.2896874999999,-108.00845263685164,1.2331176762159244E-7
2.6645352591003757E-15,-256.2896874999999,-106.76339661801622,1.229979667884148E-7
-5.6248281653605876E-14,-272.67249999999996,-141.60999999999996,8.043717920628336E-8
0,-272.67249999999996,-124.19969443476974,6.071605106287761E-8
-8.881784197001252E-16,-268.7253889391509,-124.19969443476973,6.962538868612424E-8
0,-264.48109374999996,-124.19969443476974,7.919249194785293E-8
8.881784197001252E-16,-260.53398268915083,-124.19969443476973,1.0763192534369324E-7
-5.6248281653605876E-14,-256.2896874999999,-141.61,1.5483951241131412E-7
8.881784197001252E-16,-256.2896874999999,-124.19969443476973,1.388766417502091E-7
2.220446049250313E-16,-265.11302876082334,-105.43071910346072,6.692086188665735E-8
-2.220446049250313E-16,-272.67249999999996,-105.4307191034607,4.604229025308895E-8
0,-264.48109374999996,-105.43071910346072,6.890965615276253E-8
-5.551115123125783E-16,-256.9216225108233,-105.4307191034607,1.169691007004498E-7
2.220446049250313E-16,-256.2896874999999,-105.43071910346072,1.2302393854060892E-7
-8.881784197001252E-16,-272.67249999999996,-89.2509512061987,4.138163384481486E-8
0,-269.32414754406966,-89.25095120619869,5.1992388387690075E-8
0,-264.48109374999996,-89.25095120619869,6.724230934779194E-8
0,-272.67249999999996,-76.38606461342161,4.044947767697003E-8
4.440892098500626E-16,-266.66179942562246,-76.3860646134216,6.231149820152276E-8
4.440892098500626E-16,-264.48109374999996,-76.3860646134216,6.917815519203753E-8
4.440892098500626E-16,-272.67249999999996,-71.71863344429971,4.028481452549149E-8
-1.3322676295501878E-15,-265.6958891160772,-71.71863344429971,6.552067680547445E-8
-4.440892098500626E-16,-264.48109374999996,-71.71863344429971,7.00163138848381E-8
8.881784197001252E-16,-261.13274129406966,-89.25095120619869,8.692098713020542E-8
-1.7763568394002505E-15,-256.2896874999999,-89.2509512061987,1.1811070503008814E-7
-8.881784197001252E-16,-258.47039317562235,-76.38606461342158,1.0261090869305949E-7
-4.440892098500626E-16,-256.2896874999999,-76.38606461342158,1.1820770240441326E-7
4.440892098500626E-16,-257.5044828660771,-71.71863344429971,1.0890416289959673E-7
0,-256.2896874999999,-71.71863344429971,1.1881276453340947E-7
8.881784197001252E-16,-248.38904595173958,-106.76339661801622,2.4459638044953685E-7
-1.1102230246251565E-16,-248.67184077342682,-108.00845263685164,2.407976607334073E-7
-6.661338147750939E-16,-248.09828124999996,-108.00845263685164,2.505181122007027E-7
7.771561172376096E-16,-248.09828124999996,-106.76339661801622,2.490390736988259E-7
1.4432899320127035E-15,-240.1976397017396,-106.76339661801622,4.0495989433861194E-7
1.1102230246251565E-16,-240.48043452342682,-108.00845263685164,4.005909624753877E-7
-3.3306690738754696E-16,-239.90687499999996,-108.00845263685164,4.1663790569048657E-7
1.4432899320127035E-15,-239.90687499999996,-106.76339661801622,4.13945851895222E-7
